Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
27,9,2017,12000,1,1,0,17.0,1198,73.75,5.0,5.4
23,8,2017,25000,1,1,0,25.17,799,53.3,5.0,2.99
9,6,2011,95936,1,1,0,17.0,1497,118,5.0,4.1
10,7,2018,5354,1,0,0,18.9,1197,81.86,5.0,6.76
27,2,2016,42000,1,1,2,18.78,999,75,5.0,5.5
17,3,2014,44282,0,1,0,25.2,1248,74,5.0,5.99
21,4,2012,70000,0,1,0,21.64,1461,84.8,5.0,2.59
12,9,2013,31400,0,0,0,16.36,2179,187.7,5.0,26.75
17,10,2016,50000,0,1,0,28.09,1248,88.5,5.0,8.5
1,1,2011,53000,0,0,0,12.8,1968,167.6,5.0,23.0
8,10,2014,21727,1,1,0,15.6,1196,70.02,5.0,3.35
10,1,2012,43000,0,0,2,11.72,2199,194.3,7.0,10.75
16,8,2013,75000,0,1,0,12.05,2179,120,8.0,6.29
23,1,2014,73557,0,1,0,19.6,1461,108.45,5.0,7.75
1,4,2012,44555,0,0,0,15.2,1968,140.8,5.0,13.5
17,3,2013,54885,1,1,0,15.1,1196,73,7.0,3.75
16,9,2011,76000,0,1,2,14.0,2498,112,7.0,3.75
17,6,2006,101000,1,1,2,18.9,998,67.1,5.0,1.5
17,2,2005,66000,1,1,0,14.0,1061,64,5.0,1.45
17,3,2013,84360,1,1,0,15.5,1586,103.3,5.0,4.12
26,9,2016,25121,0,1,0,13.68,2393,147.8,7.0,17.11
26,10,2015,100000,0,1,2,12.99,2494,100.6,7.0,10.25
27,8,2011,66035,0,1,0,22.07,1199,73.9,5.0,2.49
26,10,2015,190000,1,1,2,16.78,1496,88.73,5.0,3.85
8,5,2014,85670,0,1,0,22.7,1498,89.84,5.0,6.25
10,5,2015,35000,0,1,0,24.0,1120,70,5.0,4.88
9,9,2016,8000,1,0,0,18.0,1497,117.3,5.0,9.45
26,5,2007,162000,0,1,2,12.8,2494,102,8.0,4.8
10,8,2012,60000,1,1,0,21.1,814,55.2,5.0,1.99
10,5,2010,70600,1,1,0,20.36,1197,78.9,5.0,2.8
18,1,2011,25000,1,0,2,12.3,1796,185,5.0,22.0
16,5,2012,75000,0,1,0,15.96,2523,62.1,7.0,4.3
24,3,2014,85071,0,0,0,20.0,1968,138.1,5.0,9.75
17,0,2015,40000,1,1,0,20.4,1197,81.80,5.0,5.9
1,4,2013,67000,0,0,0,16.55,1968,147.51,5.0,14.5
8,5,2009,55000,0,1,2,17.8,1399,68,5.0,2.4
17,9,2008,62000,1,1,2,15.0,1586,104.68,5.0,2.11
10,3,2017,22526,1,0,0,18.9,1197,82,5.0,7.6
17,5,2012,57788,1,0,0,17.16,1197,85.80,5.0,3.6
16,6,2013,72000,0,1,0,10.5,2179,120,8.0,6.0
16,9,2014,83128,0,1,0,15.4,2179,120,7.0,7.45
17,2,2011,75000,1,1,0,19.7,796,46.3,5.0,2.1
23,0,2013,58000,0,1,2,19.01,1461,108.45,5.0,5.2
17,9,2017,1000,1,1,0,20.89,1197,81.80,5.0,6.36
26,7,2015,59751,0,1,0,12.99,2494,100.6,7.0,11.62
2,7,2015,29966,0,0,2,16.77,2993,261.49,5.0,43.6
10,8,2009,65000,0,1,2,13.6,1991,142,5.0,4.9
23,7,2015,75863,0,1,0,19.01,1461,108.45,5.0,6.7
1,1,2014,24000,0,0,0,17.11,1968,174.33,5.0,25.0
13,3,2018,33218,0,1,0,17.1,1956,170,5.0,19.05
10,8,2015,33425,1,1,0,17.43,1396,105.5,5.0,4.5
9,10,2013,47000,1,1,0,18.0,1198,86.7,5.0,4.15
10,2,2015,41000,0,1,0,19.67,1582,126.2,5.0,11.9
10,4,2011,62000,1,1,0,19.81,1086,68.05,5.0,2.1
16,4,2016,47035,0,1,0,18.49,1493,100,7.0,6.95
17,10,2008,56230,1,1,2,17.5,1298,85.8,5.0,2.4
10,2,2007,55000,1,1,0,13.2,1495,94,5.0,2.65
16,6,2014,70669,0,1,0,15.1,2179,140,7.0,9.0
17,10,2012,69000,1,1,0,20.92,998,67.1,5.0,2.1
4,10,2011,65000,1,1,2,18.6,1199,79.4,5.0,2.5
1,9,2009,30000,0,0,0,12.4,2698,179.5,5.0,8.95
19,5,2017,2000,0,0,0,20.7,1496,113.98,5.0,34.0
25,2,2015,40000,1,1,0,17.57,1193,88.7,5.0,4.0
9,8,2014,40000,0,1,0,26.0,1498,98.6,5.0,4.45
4,6,2010,26000,1,1,0,18.6,1199,79.4,5.0,1.5
1,6,2011,105000,0,0,2,16.55,1968,140,5.0,14.5
8,8,2015,2800,0,1,0,26.1,1498,99,5.0,8.41
10,9,2014,71000,0,0,2,19.08,1582,126.32,5.0,5.45
9,9,2015,32896,1,0,0,18.0,1497,117.3,5.0,8.9
10,5,2012,45000,1,1,0,20.36,1197,78.9,5.0,3.65
2,1,2015,65000,0,0,2,18.56,1995,190,5.0,29.0
1,9,2013,45200,0,0,0,16.55,1968,147.51,5.0,13.5
9,5,2008,82167,1,0,0,10.1,2354,152,5.0,5.4
10,3,2016,37429,1,1,0,18.9,1197,81.86,5.0,5.89
17,5,2016,46000,0,1,0,28.09,1248,88.5,5.0,8.45
9,4,2011,67031,1,1,0,17.4,1497,117.3,5.0,4.0
2,9,2013,30000,0,0,0,9.52,2993,313,4.0,45.0
17,9,2016,47691,1,0,0,23.1,998,67.04,5.0,3.94
23,6,2011,32531,0,0,2,13.73,1995,148,5.0,8.0
8,5,2013,71336,0,1,0,20.0,1399,68,5.0,4.1
26,2,2006,196000,0,1,0,12.8,2494,102,7.0,6.25
17,8,2015,28193,0,1,0,28.4,1248,73.75,5.0,5.25
18,3,2019,2526,1,0,0,19.0,2996,362.07,2.0,83.96
18,5,2013,85000,0,0,0,16.1,1950,194,5.0,21.0
10,0,2015,20780,1,1,0,18.9,1197,81.86,5.0,4.3
9,9,2014,43081,1,1,0,17.3,1497,117.3,7.0,5.25
22,9,2010,35000,1,0,2,11.9,4806,550,5.0,32.0
16,8,2013,36000,0,1,0,17.21,1493,100,7.0,3.9
26,9,2007,67000,1,1,3,13.4,1794,125,5.0,2.2
16,9,2016,34079,0,1,0,25.32,1198,77,6.0,3.7
2,3,2010,77849,1,0,2,10.9,2497,215,5.0,11.27
17,6,2013,86000,1,1,0,22.74,796,47.3,5.0,2.41
1,10,2015,110000,0,0,0,15.73,1968,174.33,5.0,19.0
26,5,2015,116000,0,1,2,23.59,1364,67.05,5.0,5.8
16,3,2016,41840,0,1,0,15.1,2179,140,7.0,13.52
26,5,2015,19317,0,1,0,13.0,2982,168.7,7.0,24.5
18,7,2017,25601,0,0,0,17.9,2143,201.15,5.0,56.73
10,6,2015,83950,0,1,0,19.67,1582,126.2,5.0,9.95
9,10,2012,60000,1,0,0,16.8,1497,118,5.0,5.5
1,5,2015,50000,0,0,0,17.11,1968,174.33,5.0,25.0
17,8,2009,37000,1,1,0,17.3,993,60,5.0,1.0
17,5,2011,76976,1,1,2,19.7,796,46.3,5.0,2.15
17,7,2018,21684,1,0,0,21.4,1197,83.1,5.0,7.89
16,4,2015,62000,0,1,0,16.0,2179,140,7.0,10.25
8,9,2007,1261,1,1,0,19.0,1194,94.68,5.0,6.0
10,3,2017,59450,1,1,0,18.6,1197,81.86,5.0,7.53
18,3,2018,24465,0,0,0,19.27,2143,167.62,5.0,39.45
9,4,2014,55000,1,1,0,17.8,1497,117.3,5.0,5.84
8,9,2017,2000,1,1,0,18.88,1499,110.4,5.0,8.65
17,7,2017,25040,1,1,0,21.4,1197,83.1,5.0,7.74
10,1,2008,84000,1,1,0,20.36,1197,78.9,5.0,2.5
26,10,2007,170428,0,1,2,12.8,2494,102,8.0,5.7
17,9,2016,12573,1,1,0,21.4,1197,83.1,5.0,5.8
1,5,2012,88000,0,0,0,12.07,2967,241.4,7.0,36.5
10,4,2012,86000,0,0,2,13.01,2199,194.3,7.0,9.5
9,9,2013,45000,1,1,0,17.0,1497,118,5.0,4.55
10,6,2012,51000,0,1,0,21.9,1396,90,5.0,3.9
16,10,2007,92000,0,1,0,13.6,2523,63,7.0,2.7
26,10,2017,29000,0,0,0,12.9,2755,174.5,7.0,31.0
2,1,2009,70521,1,0,2,10.9,2497,215,5.0,10.3
2,8,2010,51000,0,0,0,16.07,1995,181,5.0,7.75
17,5,2012,52618,1,1,0,18.9,998,67.1,5.0,3.2
17,4,2013,68000,0,1,0,25.47,1248,88.50,7.0,4.85
15,7,2016,29022,0,0,2,15.68,1999,177,5.0,34.08
17,2,2017,80000,0,1,0,24.52,1248,88.5,7.0,8.1
25,2,2016,78000,0,1,2,25.0,1396,69.01,5.0,2.35
17,10,2012,100000,1,1,0,20.92,998,67.1,5.0,1.8
10,3,2015,31412,1,1,0,21.1,814,55.2,5.0,3.42
8,9,2010,78000,0,0,2,11.4,2953,153.86,7.0,5.34
8,5,2018,14000,0,0,0,12.62,2198,158,7.0,31.99
27,1,2011,80000,0,1,0,20.54,1598,103.6,5.0,4.75
17,9,2014,46738,1,0,0,19.12,1373,91.1,5.0,6.1
10,3,2013,54884,1,1,2,21.1,814,55.2,5.0,3.69
1,4,2012,74500,0,0,2,14.16,1968,174.3,5.0,15.0
16,3,2016,67472,0,1,0,16.0,2179,140,7.0,14.5
17,5,2013,84000,0,1,0,28.4,1248,74,5.0,5.65
17,8,2011,77400,0,1,0,21.1,1248,73.9,5.0,2.5
18,9,2017,14470,0,0,0,19.71,2143,201.15,5.0,38.5
23,8,2014,52108,0,1,0,19.01,1461,108.45,5.0,5.49
17,8,2013,40000,1,1,0,19.1,1197,85.8,5.0,3.55
26,6,2014,105044,0,1,0,12.99,2494,100.6,7.0,10.75
10,4,2016,24347,1,1,0,15.8,1591,121.3,5.0,11.0
17,0,2014,58000,0,1,0,21.79,1248,88.73,5.0,4.5
16,7,2014,49663,0,1,0,15.1,2179,140,7.0,8.42
9,9,2017,17000,1,0,0,18.0,1497,117.3,5.0,11.6
12,7,2016,13418,0,0,0,16.36,2179,187.7,5.0,33.63
8,10,2008,117080,0,1,3,17.8,1399,68,5.0,2.25
2,9,2010,74000,1,0,0,10.8,2497,150,5.0,12.95
1,3,2014,66882,0,0,0,17.68,1968,174.33,5.0,25.02
9,7,2014,41460,1,1,0,18.5,1198,86.8,5.0,3.95
9,9,2011,57000,1,0,0,16.8,1497,118,5.0,4.4
27,1,2015,34010,1,1,3,16.47,1198,73.9,5.0,4.95
16,10,2010,96813,0,1,2,12.05,2179,120,8.0,5.5
9,9,2011,84000,1,1,0,16.8,1497,116.3,5.0,3.25
24,7,2013,50004,1,1,0,15.0,1598,103.5,5.0,4.02
16,3,2016,67995,0,1,0,16.0,2179,140,7.0,11.73
27,2,2012,55000,0,1,0,15.0,1896,105,5.0,9.5
17,5,2017,14900,1,0,0,21.4,1197,83.1,5.0,8.6
9,6,2013,70961,0,1,0,25.8,1498,98.6,5.0,4.0
27,9,2015,40194,1,1,0,15.04,1598,103.2,5.0,5.55
17,5,2015,96000,1,1,0,22.74,796,47.3,5.0,2.5
15,9,2017,35000,0,0,0,18.0,2993,255,7.0,41.6
9,4,2015,50000,1,0,0,18.0,1497,117.3,5.0,7.41
21,9,2014,50000,0,1,0,19.01,1461,108.5,5.0,6.5
17,9,2008,26299,1,1,0,19.7,796,46.3,5.0,1.2
26,1,2015,150386,0,1,0,14.24,2755,174.5,7.0,23.0
10,8,2012,60000,0,1,0,21.9,1396,90,5.0,2.74
8,5,2013,65000,0,1,0,20.0,1399,68,5.0,3.9
17,0,2017,80000,0,1,0,24.3,1248,88.5,5.0,8.0
10,2,2012,92000,0,1,3,22.32,1582,126.32,5.0,4.0
10,9,2016,13000,1,0,0,12.95,1999,152.88,5.0,17.75
17,3,2013,73278,0,1,0,21.1,1248,73.9,5.0,5.05
1,9,2011,38000,1,0,0,10.8,1984,132,5.0,12.0
18,7,2016,46936,0,0,0,13.0,2143,204,5.0,29.6
23,6,2015,55000,0,1,0,19.87,1461,83.8,5.0,6.5
9,9,2014,19000,1,0,0,15.5,1198,86.7,5.0,4.75
28,3,2016,42259,0,0,0,9.0,1984,181,5.0,24.36
17,9,2011,14000,1,1,2,17.5,1197,85.8,5.0,3.2
17,8,2016,16956,1,1,0,22.5,998,67.04,5.0,3.6
17,3,2017,15473,1,1,0,16.8,796,34.2,5.0,3.58
17,4,2011,75000,0,1,0,21.5,1248,88.8,5.0,2.5
8,0,2013,96000,0,1,2,23.5,1498,90,5.0,3.5
26,4,2015,25000,1,0,0,19.16,2494,158.2,5.0,25.0
17,9,2010,38000,1,1,2,22.5,998,67.04,5.0,1.75
18,1,2005,54000,0,0,0,11.0,2987,198.5,5.0,10.0
17,6,2018,4131,1,0,0,21.4,1197,83.1,5.0,7.75
9,5,2016,31700,1,1,0,18.7,1199,88.7,5.0,6.45
16,10,2017,66988,0,0,0,15.4,2179,120,7.0,10.0
27,9,2014,54230,1,1,0,16.47,1198,74,5.0,4.5
10,8,2015,35000,1,1,0,17.0,1197,80,5.0,3.4
26,9,2010,62714,1,0,0,12.1,2362,164.7,5.0,4.5
17,5,2015,45295,1,1,0,18.9,998,67.1,5.0,4.3
2,10,2018,7000,0,0,0,18.12,1995,190,5.0,46.0
17,2,2016,57000,1,0,0,24.07,998,67.1,5.0,3.4
18,4,2013,40100,0,0,0,14.84,2143,170,5.0,14.5
17,4,2013,56000,1,1,0,24.7,796,47.3,5.0,2.1
17,9,2012,15000,1,1,0,18.6,1197,85.8,5.0,3.65
4,8,2014,14000,1,1,0,18.2,1199,82.5,5.0,3.0
10,0,2009,68000,0,1,2,23.0,1396,90,5.0,3.95
24,4,2012,83000,0,0,0,11.9,2496,163.2,5.0,6.75
26,7,2013,81504,0,1,0,21.43,1364,87.2,5.0,6.53
26,5,2015,73500,0,1,0,13.0,2982,168.5,7.0,22.0
24,10,2013,52900,1,0,0,14.3,1598,103.52,5.0,4.75
9,9,2017,20000,1,0,0,16.5,1198,86.8,5.0,5.99
27,6,2011,46000,1,1,0,16.47,1198,73.9,5.0,3.05
27,4,2010,65000,1,1,0,16.47,1198,73.9,5.0,2.4
17,10,2007,42000,1,1,3,18.2,998,67.1,5.0,1.3
26,7,2016,36681,0,1,0,23.59,1364,67.06,5.0,6.71
16,0,2014,67000,0,1,2,15.1,2179,140,7.0,7.2
10,2,2016,18000,1,0,0,18.9,1197,82,5.0,5.4
8,7,2015,56409,0,1,0,22.7,1498,89.84,5.0,6.63
9,3,2018,20300,1,0,0,18.0,1497,117.3,5.0,14.21
9,8,2010,45008,1,1,0,17.0,1497,118,5.0,3.0
17,7,2017,21799,1,1,0,23.1,998,67.04,5.0,5.11
27,10,2011,57328,1,1,0,15.04,1598,103.6,5.0,3.39
26,5,2017,35358,0,0,0,11.36,2755,171.5,7.0,22.99
10,4,2009,46946,1,1,2,18.5,1197,80,5.0,2.35
17,8,2012,39772,0,1,0,23.2,1248,73.94,5.0,2.85
1,4,2014,58000,0,0,0,17.68,1968,174.33,5.0,18.5
23,1,2014,52000,1,1,0,13.24,1598,102.57,5.0,5.99
9,5,2008,152000,1,1,2,13.5,1799,130,5.0,3.0
25,6,2016,42700,1,1,0,23.84,1199,84,5.0,3.6
1,5,2014,60000,0,0,0,16.55,1968,147.51,5.0,24.0
17,3,2015,33195,1,1,0,19.1,1197,85.8,5.0,6.26
26,5,2010,110000,0,1,0,14.24,2755,174.5,7.0,13.7
18,9,2016,52000,0,0,0,15.26,2143,203.2,5.0,35.0
10,7,2015,64399,0,1,0,21.9,1396,90,5.0,5.02
17,9,2015,55000,1,1,0,21.5,1197,81.80,5.0,3.1
27,1,2012,50000,0,1,0,20.54,1598,103.6,5.0,5.5
17,8,2014,33485,1,1,0,19.1,1197,85.8,5.0,3.59
6,8,2015,32000,0,1,0,20.4,1248,91.7,5.0,4.65
9,1,2009,71400,1,1,3,17.0,1497,118,5.0,3.8
10,5,2016,41713,0,1,0,19.67,1582,126.2,5.0,12.5
9,5,2017,46000,0,1,0,25.6,1498,98.6,5.0,12.9
17,5,2015,52950,1,1,0,14.0,796,35,5.0,2.35
17,2,2015,29500,1,1,0,20.4,1197,81.80,5.0,4.15
18,3,2012,63888,0,0,0,14.0,2987,224,5.0,22.58
17,0,2016,60000,1,1,0,24.7,796,47.3,5.0,2.65
8,4,2010,59196,1,1,2,15.6,1196,70,5.0,2.25
26,5,2016,121362,0,1,0,13.68,2393,147.8,7.0,16.0
2,9,2013,78000,0,0,0,18.48,1995,177,5.0,19.5
10,1,2015,59000,0,0,0,13.01,2199,194.3,7.0,21.0
2,0,2012,95000,0,0,2,22.48,1995,190,5.0,17.5
8,5,2010,84000,0,1,2,17.8,1399,68,5.0,2.41
15,3,2014,64557,0,0,2,12.7,2179,187.7,5.0,29.93
17,8,2009,68078,1,1,0,19.7,796,46.3,5.0,1.02
26,6,2009,149706,0,1,0,11.5,2982,171,7.0,11.0
8,9,2013,25984,1,1,0,15.8,1499,110,5.0,5.35
17,9,2017,15544,1,1,0,21.4,1197,83.1,5.0,5.65
19,9,2015,34000,0,0,0,23.8,1998,112,5.0,22.0
10,9,2013,24000,1,0,0,17.01,1591,121.4,5.0,5.95
8,10,2011,95000,0,1,3,20.0,1399,68,5.0,2.35
9,10,2014,52000,0,1,2,25.8,1498,98.6,5.0,4.1
23,10,2012,135000,0,1,0,19.01,1461,108.45,5.0,5.4
8,4,2017,39000,0,1,0,23.0,1498,98.96,5.0,8.45
2,6,2013,45306,0,0,2,11.2,2993,241,4.0,42.5
26,9,2010,140000,0,1,0,14.24,2755,174.5,7.0,10.75
16,7,2015,67415,0,0,0,11.18,2696,184,7.0,11.03
17,8,2016,25562,1,1,0,23.1,998,67.04,5.0,3.5
10,6,2016,30292,1,1,0,18.6,1197,81.83,5.0,6.3
8,1,2014,84056,1,1,0,18.88,999,123.24,5.0,6.75
17,6,2017,62691,0,1,0,26.21,1248,88.5,5.0,7.5
1,10,2013,87000,0,0,0,17.11,1968,174.33,5.0,15.5
9,4,2015,52513,1,1,0,18.0,1198,86.7,5.0,4.65
8,7,2016,43983,1,0,0,15.63,1499,110.4,5.0,7.58
17,5,2013,90121,1,1,0,20.92,998,67.1,5.0,2.2
1,1,2011,50000,0,0,3,16.77,2967,241.38,5.0,21.0
27,8,2011,42500,0,0,0,18.33,1968,167.7,5.0,5.25
17,7,2016,62192,0,1,0,28.4,1248,74,5.0,5.22
16,2,2011,128000,0,1,3,19.2,1461,65,5.0,2.0
17,7,2018,38394,1,1,0,21.56,1462,103.25,5.0,9.18
25,3,2013,37287,1,1,0,26.0,624,35,4.0,1.74
9,4,2011,60000,1,0,0,16.8,1497,118,5.0,4.45
8,3,2017,39419,1,1,0,18.16,1196,86.8,5.0,4.95
10,4,2014,55000,0,1,0,22.54,1396,88.73,5.0,5.64
8,9,2016,7000,1,1,0,18.88,1499,110.4,5.0,6.9
1,5,2011,85000,0,0,0,16.55,1968,147.51,5.0,13.95
2,5,2013,51000,0,0,2,20.58,1995,143,5.0,17.0
25,1,2012,90000,0,1,2,13.93,2179,138.03,7.0,4.6
16,6,2010,105000,0,1,2,12.05,2179,120,8.0,5.21
10,3,2017,36458,1,1,0,15.29,1591,121.3,5.0,12.34
9,2,2006,109000,1,1,0,16.9,1497,100,5.0,1.5
2,4,2015,49000,0,0,0,17.05,1995,184,5.0,22.99
15,5,2010,45000,0,0,0,14.7,2993,241.4,6.0,40.0
17,2,2008,68000,1,1,3,19.7,796,46.3,5.0,1.2
10,9,2011,54000,1,0,0,19.2,1197,80,5.0,2.9
10,4,2016,28000,1,0,0,14.62,1999,149.92,5.0,13.9
17,4,2016,38500,0,1,2,28.09,1248,88.5,5.0,7.85
2,3,2016,17738,0,0,0,15.3,2993,258,5.0,54.45
4,8,2012,67132,0,1,0,13.58,2499,78,9.0,4.75
27,9,2011,47000,0,1,0,20.64,1498,108.5,5.0,3.25
9,9,2015,28005,1,1,0,17.8,1497,117.3,5.0,7.1
17,8,2017,13000,1,1,0,20.4,1197,81.80,5.0,4.65
27,8,2012,67000,0,1,0,19.33,1968,138.1,5.0,5.0
10,4,2015,50000,1,1,0,18.6,1197,81.83,5.0,4.95
16,1,2014,55000,0,1,0,15.1,2179,140,7.0,9.8
18,3,2019,9312,0,0,0,18.0,2987,258,5.0,78.8
17,8,2015,30458,1,1,0,23.1,998,67.04,5.0,2.99
27,9,2014,46000,1,1,0,15.04,1598,103.2,5.0,4.45
25,10,2011,50000,1,1,2,23.9,624,37.48,4.0,0.75
8,2,2014,72563,0,1,2,22.77,1498,98.59,5.0,5.0
10,3,2015,58239,1,0,0,14.62,1999,149.92,5.0,9.69
4,3,2015,57934,0,1,0,18.2,1248,73.74,8.0,5.5
2,2,2017,6500000,0,0,0,15.97,2993,258,5.0,65.0
27,6,2015,63000,0,1,0,20.14,1498,88.8,5.0,5.11
24,9,2012,27014,1,1,0,16.25,1198,75,5.0,2.19
27,2,2012,90906,0,1,0,20.54,1598,103.6,5.0,4.25
16,5,2013,61202,0,0,0,11.18,2696,184,7.0,14.5
21,9,2014,51000,0,1,0,19.87,1461,83.14,5.0,5.65
26,0,2016,88008,0,0,2,12.9,2755,174.5,7.0,22.5
26,6,2004,160000,1,0,2,11.3,1794,125,5.0,1.5
10,7,2012,42591,1,1,0,20.36,1197,78.9,5.0,3.2
10,1,2012,67000,0,1,0,23.0,1396,90,5.0,4.5
9,10,2014,48000,0,1,2,25.8,1498,98.6,5.0,4.5
10,6,2014,97000,0,0,0,22.32,1582,126.32,5.0,8.0
18,9,2018,10000,0,0,0,17.9,2143,136,5.0,28.9
27,3,2015,56900,0,1,0,20.14,1498,88.8,5.0,4.1
17,7,2017,36152,1,0,0,21.4,1197,83.1,5.0,7.22
17,5,2014,85512,0,1,0,22.9,1248,74,5.0,5.8
16,2,2013,234000,0,1,2,14.0,2489,95,8.0,3.5
8,1,2013,36000,0,1,2,22.7,1498,89.84,5.0,6.35
16,4,2015,36096,0,1,0,15.1,2179,140,7.0,8.85
4,5,2010,111111,1,1,2,18.6,1199,79.4,5.0,2.0
10,1,2012,73000,1,1,0,17.01,1591,121.3,5.0,5.5
10,8,2014,44300,1,1,2,18.9,1197,82,5.0,2.3
23,1,2014,74500,0,1,0,19.01,1461,108.45,5.0,7.95
10,3,2016,21495,1,1,0,19.1,1197,81.86,5.0,6.16
10,4,2012,59000,1,1,0,20.36,1197,78.9,5.0,2.85
18,4,2016,23000,1,0,0,13.7,1991,183,5.0,25.0
18,3,2008,50135,0,1,0,15.8,2148,170,5.0,10.36
18,4,2016,25000,1,0,0,15.04,1991,183,5.0,26.0
10,8,2013,47000,0,1,0,22.32,1582,126.32,5.0,4.35
16,2,2016,150000,0,1,0,14.95,2489,93.7,9.0,4.5
17,4,2015,53503,0,1,0,26.59,1248,74,5.0,5.0
10,0,2014,47003,1,1,0,20.36,1197,78.9,5.0,3.67
25,4,2014,80000,0,1,0,14.0,2179,138.1,7.0,6.0
10,3,2018,20492,1,1,0,18.9,1197,82,5.0,6.34
19,2,2012,17000,1,0,2,16.82,1998,189.08,4.0,22.0
26,4,2006,79000,1,1,2,13.4,1794,125,5.0,1.67
26,8,2014,27000,1,1,0,14.28,1798,138.03,5.0,7.95
17,7,2018,28786,1,1,0,10.4,2393,163.5,5.0,9.74
16,2,2011,143354,0,1,2,16.0,1997,140,7.0,6.0
19,9,2013,21000,1,0,0,17.44,1998,189.08,4.0,21.5
17,6,2009,73000,0,1,2,21.1,1248,73.9,5.0,2.35
27,4,2012,74000,0,1,2,22.07,1199,73.9,5.0,2.65
10,7,2011,65423,1,1,0,20.36,1197,78.9,5.0,3.16
17,6,2009,65000,1,1,2,19.0,998,66.1,5.0,2.05
17,5,2014,55277,1,1,0,20.51,998,67.04,5.0,3.9
9,3,2017,50808,0,1,2,24.2,1498,98.6,7.0,6.68
10,6,2017,52000,1,1,2,21.1,814,55.2,5.0,3.5
24,9,2017,32000,1,0,0,14.84,1598,103.52,5.0,8.11
17,4,2017,25000,0,1,0,28.09,1248,88.5,5.0,8.3
18,3,2016,23218,0,0,0,15.26,2143,203.2,5.0,45.61
24,10,2010,84000,0,0,0,20.0,1968,138.1,5.0,4.45
17,4,2017,40000,0,1,0,24.3,1248,88.5,5.0,7.85
10,8,2014,25135,0,1,0,24.0,1120,70,5.0,3.75
17,4,2017,65000,0,1,0,25.47,1248,88.50,7.0,7.65
10,0,2013,40000,1,1,0,17.0,1197,80,5.0,4.9
16,3,2018,24500,0,0,0,16.0,2179,140,7.0,16.52
24,7,2016,56674,1,0,0,13.7,1798,157.75,5.0,14.05
17,7,2016,51950,1,1,0,20.73,1373,91.1,5.0,6.75
10,8,2016,51000,0,1,0,19.67,1582,126.2,5.0,9.2
9,2,2008,114750,1,1,2,17.0,1497,118,5.0,2.75
8,5,2016,107890,0,1,0,13.5,2198,157.7,7.0,20.5
10,10,2012,64000,0,1,0,21.9,1396,90,5.0,4.25
8,8,2016,21460,1,1,0,17.0,1497,121.36,5.0,6.0
10,3,2015,29634,1,1,2,17.0,1197,80,5.0,6.0
17,0,2008,52000,1,1,0,16.1,1298,88.2,5.0,2.41
9,5,2015,33000,1,0,0,19.0,1199,88.7,5.0,7.25
28,7,2014,89230,0,1,0,11.1,2400,200,7.0,23.65
17,4,2016,27000,1,1,0,21.4,1197,83.1,5.0,6.5
18,7,2017,72524,0,0,2,17.9,2143,136,5.0,18.06
23,5,2016,73000,1,1,0,25.17,799,53.3,5.0,3.2
8,3,2017,21740,1,1,0,18.16,1196,86.8,5.0,6.42
26,6,2015,59000,0,1,0,13.0,2982,168.5,7.0,23.0
9,2,2013,83432,1,1,0,17.0,1497,118,5.0,5.9
16,10,2014,87200,0,1,0,15.4,2523,75,7.0,7.75
2,5,2012,88000,0,0,0,13.2,1995,170,5.0,15.0
17,6,2017,48324,0,1,0,24.3,1248,88.5,5.0,9.0
18,4,2011,51000,1,0,0,11.74,1796,186,5.0,11.5
10,8,2012,24000,1,1,2,17.01,1591,121.3,5.0,6.2
10,7,2017,20773,0,1,0,24.0,1186,73.97,5.0,5.92
27,8,2016,22000,0,1,0,20.14,1498,88,5.0,6.29
9,7,2014,66355,1,1,0,18.0,1198,86.7,5.0,4.12
9,10,2007,115800,1,0,3,10.1,2354,152,5.0,3.8
10,0,2014,41125,1,1,0,17.92,1086,62.1,5.0,2.7
18,3,2017,43812,0,0,0,15.0,2143,107.3,5.0,20.28
9,4,2014,69876,1,1,0,18.0,1198,86.7,5.0,3.9
26,10,2014,102000,0,0,2,12.55,2982,168.5,7.0,16.5
10,10,2011,68000,1,1,0,17.01,1591,121.3,5.0,3.7
12,4,2016,12000,0,0,0,10.5,2993,271.23,4.0,79.0
2,9,2013,25000,0,0,0,22.69,1995,190,5.0,17.99
10,6,2013,51873,0,1,0,21.9,1396,88.76,5.0,3.9
8,2,2012,72500,0,1,0,18.5,1399,68,5.0,3.12
17,10,2007,83000,1,1,0,14.0,1061,64,5.0,1.65
10,8,2015,39871,1,1,0,19.1,1197,81.86,5.0,3.5
16,2,2015,82000,0,1,2,14.02,2179,118.3,7.0,4.85
18,3,2018,23152,0,0,0,19.27,2143,167.62,5.0,39.22
10,8,2007,71600,1,1,2,20.36,1197,78.9,5.0,2.0
26,9,2010,122000,0,1,2,11.5,2982,171,7.0,10.45
26,2,2016,29277,1,0,0,19.16,2494,158.2,5.0,27.0
8,8,2011,60000,0,1,0,20.0,1399,68,5.0,2.25
10,8,2014,42000,1,1,0,19.1,1197,81.86,5.0,3.45
10,7,2016,61823,1,1,0,18.6,1197,81.83,5.0,6.14
17,5,2011,110000,0,1,0,28.4,1248,73.75,5.0,4.0
9,8,2010,38446,1,1,0,17.0,1497,118,5.0,2.59
17,4,2017,33000,0,1,0,27.39,1248,74,5.0,6.96
